"
VITS College of Engineering, Sontyam, Vishakapatnam
",Andhra Pradesh,http://www.vitscollege.com,"08933-202167,220125",Reviews:  2,2008
"
Chitkara University, Himachal Pradesh
",Himachal Pradesh,http://www.chitkarauniversity.edu.in,91.1795.661011Fax:91.1795.661013,State University,2008
"
Mar Baselios College of Engineering and Technology, Thiruvananthapuram
",Kerala,http://www.mbcet.ac.in/,"0471-2545866,68,72","",2002
"
Mohandas College of Engineering and Technology, Thiruvananthapuram
",Kerala,http://www.mcetonline.com/,04712311332,"",2002
"
Mandsaur Institute of Technology, Indore Campus, Indore
",Madhya Pradesh,http://www.mitindore.org/,919302190714,"",""
"
KMCT College of Engineering for Women, Kozhikode
",Kerala,http://www.kmctwomensenggcollege.org/,"(0495)4077555,2367442—44","",2008
"
Lourdes Matha College of Science and Technology, Thiruvananthapuram
",Kerala,http://lmcst.ac.in,"0472-2853550,0472-2851166","",2002
"
Mar Baselios Christian College of Engineering and Technology, Idukki
",Kerala,http://www.mbcpeermade.com/,"04869-233571/72/73,04869-233578","",2002
"
MES Institute of Technology and Management, Kollam
",Kerala,http://www.mesitam.ac.in/,"0474-2590700,2022761","",2009
"
Mar Baselios Institute of Technology and Science, Ernakulam
",Kerala,http://www.mbits.edu.in/,0485-2837801(30Lines)/04853258584,"",2009
"
Gurudeva Institute of Science and Technology, Kottayam
",Kerala,http://www.gisat.in/,"9447033888,94473026990481-2568913,3258278","",2010
"
MES College of Engineering and Technology, Kunnukara
",Kerala,http://mescet.ac.in/,0484-2573211,"",2011
"
Ilahia School of Science and Technology, Ernakulam 
",Kerala,http://www.issat.in/,0485-28149030485-28146030485-2888618,"",""
"
MG College of Engineering, Thiruvananthapuram 
",Kerala,http://www.mgcet.com/,"0471-2383185,2383747,2381517","",2004
"
Younus College of Engineering for Women, Kollam
",Kerala,http://ycew.ac.in/,"0474-2724305,2408860,2408861","",2010
"
Indira Gandhi Institute of Engineering and Technology for Women, Ernakulam 
",Kerala,http://igmt.org/women/Home.aspx,"04852827454,2827740Fax:04852826316","",2007
"
Matha College of Technology, Ernakulam
",Kerala,http://mathacollegeoftechnology.edu.in,"0484-2672291,2672295","",2003
"
KR Gouri Amma College of Engineering for Women, Alappuzha
",Kerala,http://www.krgce.in/,"04782562353,04782561737,04782564490","",2009
"
Mount Zion College of Engineering for Women, Alappuzha
",Kerala,"","","",2009
"
PA Aziz College of Engineering and Technology, Thiruvananthapuram 
",Kerala,http://www.paacettvm.com,471237011004712026112,"",2003
"
JRE Group of Institutions, Greater Noida
",Uttar Pradesh,http://www.jre.edu.in/,"9718767177,9582219187,89,90",Affiliated College,""
"
JNTUA College of Engineering, Pulivendula
",Andhra Pradesh,http://www.jntuacep.ac.in,"+917702333352,+917702333362",Constituent College,2006
"
Kailash Narayan Patidar College of Science and Technology, Bhopal
",Madhya Pradesh,http://ww.knpgroup.org,"0755-2499983,87,90,96",Affiliated College,2008
"
KDK College of Engineering, Nagpur
",Maharashtra,http://www.kdkce.edu.in/,9209800005;082372206660712-2711400;0712-2710030;0712-2713658,Affiliated College,1984
"
Kelappaji College of Agricultural Engineering and Technology, Tavanur
",Kerala,http://kcaet.ac.in/index.html,"0494–2686009,2686214","",1985
"
Keshav Memorial Institute of Technology, Hyderabad
",Telangana,http://www.kmit.in/index.html,"040-23261407,040-23260104",Affiliated College,2007
"
School of Engineering and Technology, IET Baddal Technical Campus, Ropar
",Punjab,http://www.ietbhaddal.edu.in/,"01881244777,1800-180-2625",Affiliated College,1998
"
K.P. Engineering College, Agra
",Uttar Pradesh,http://www.kpgi.in,"09012491000,07351091000,09756705106",Affiliated College,2008
"
Periyar Maniammai University, Thanjavur
",Tamil Nadu,http://www.pmu.edu,914362264600,Deemed University,1988
"
Jagannath Institute for Technology and Management, Paralakhemundi
",Odisha (Orissa),http://www.cutm.ac.in,"(06815)222999,(06815)223088",Constituent College,1997
"
Maharshi Karve Stree Shikshan Samstha Cummins College of Engineering for Women, Nagpur
",Maharashtra,http://cumminscollege.org/,"020-25311000,25477211,08605502639",Affiliated College,1991
"
Maxim Institute of Technology, Bhopal
",Madhya Pradesh,http://www.maximbhopal.com/index.html,"+755-4226221,4203205,09669955526,27,28,29",Affiliated College,2009
"
Mittal Institute of Technology, Bhopal
",Madhya Pradesh,http://mittalinstitute.org/technology.htm,"0755-2735043,0755-2734926,0755-2735046",Affiliated College,2007
"
Nagaji Institute of Technology and Management, Datia
",Madhya Pradesh,http://nagajiinstitutes.org/NITM_Datia_Abt.aspx,"07522-281599,9826862266,9039350444,+91-7566208003",Affiliated College,2003
"
Nalin Institute of Technology, Indore
",Madhya Pradesh,https://www.rgpv.ac.in/Institutions/Frm_CollegeHome.aspx,7324246385,Affiliated College,2009
"
Rattan Institute of Technology and Management, Faridabad
",Haryana,http://www.rattaninstitute.ac.in/,"01275-645445,9467945086,8053472199",Affiliated College,2008
"
KMCT College of Architecture, Manassery
",Kerala,http://www.kmct.edu.in/,"(0495)4077555,2367442—44","",""
"
Naraina College Of Engineering & Technology, Kanpur   
",Uttar Pradesh,http://narainagroup.net,"09918601153,9918601154","",2007
"
Dr ZH Institute of Technology & Management, Firozabad
",Uttar Pradesh,http://www.zhitm.org/,+91-562-3267959,"",2009
"
Global Educational & Welfare Society Group of Institutions, Lucknow
",Uttar Pradesh,http://ggi.org.in,+91-522-4153133,"",""
"
Bhagwant Institute of Technology, Muzaffarnagar
",Uttar Pradesh,http://www.bhagwantgroup.com/bit/index.html,+91-1396-243567,"",1999
"
Sushant School of Art and Architecture, Gurgaon
",Haryana,http://sushantschool.org/ssaa/,"+911242570317,18and19","",1989
"
ITM- School of Architecture Art and Design, Vadodara
",Gujarat,http://www.itmuniverse.ac.in,02668-291991,"",1997
"
Lumbini School of Architecture and Town Planning, Nalgonda
",Telangana,"","","",""
"
VPM’s Maharshi Parshuram College of Engineering, Ratnagiri
",Maharashtra,http://vpmmpcoe.org/,"02359-205237,+91-22-25426270","",2012
"
Vishwabharati Academy's College of Engineering, Ahmednagar 
",Maharashtra,http://vacoea.com/,"(0241)2660033,","",2008
"
Vidya Vikas Education Trust's Technical Campus, Thane
",Maharashtra,http://universalcollegeofengineering.edu.in/,8007000755,"",1997
"
VM Institute of Engineering and Technology, Nagpur
",Maharashtra,http://www.vmit.in/,0712-2520313/8806660405,"",2010
"
VJ Shinde Engineering College, Osmanabad
",Maharashtra,http://www.vjsengg.com/,"02472-226007,203205,203222.","",2011
"
Sipna College of Engineering and Technology, Amravati
",Maharashtra,http://www.sipnaengg.ac.in/,"(0721)2522342(Office),2522343(Principal)","",1995
"
Shri. Babulalji Agnihotri College of Engineering, Wardha
",Maharashtra,http://www.agnihotrigroup.org/SBACE_Eng/SBACE/SBACE_Home.HTML,07152-661111,"",2010
"
Shri PD Patil College of Engineering, Paldhi
",Maharashtra,http://tspmjalgaon.edu.in/Shri%20P.D.Patil%20College%20Of%20Engineering.php,"02580-202292/93,Mobile:9226417020,9209124308","",2006
"
Sandipani Technical Campus- Faculty of Engineering, Latur
",Maharashtra,http://www.sandipani.ac.in/index.html,912382263546/48,"",""
"
Revera Institute of Technology, Navi Mumbai
",Maharashtra,http://sce.edu.in/sister.php,"(022)27743706,27743707,27743708,32017417,32027356","",""
"
Rajiv Gandhi College of Engineering, Chandrapur 
",Maharashtra,"","","",""
"
Padmabhooshan Vasantraodada Patil Institute of Technology, Sangli
",Maharashtra,http://www.pvpitsangli.org,"(0233)2366317,)(0233)-2670100","",1983
"
Pad. Dr. DY Patil College of Agricultural Engineering and Technology, Kolhapur
",Maharashtra,http://www.dypagri.com/default.html,"9226610666,9226230059,9850014282,9689869377,9689869373,0230-2600899","",1984
"
NDMVP Samaj’s College of Architecture, Nashik
",Maharashtra,"","","",""
"
NBN Sinhgad School of Engineering, Ambegaon
",Maharashtra,http://cms.sinhgad.edu,+91-20-24100000Ext-880/881,"",2012
"
Navneet Bahuuddeshya Sanstha, Kinkar Institute of Technology, Wardha
",Maharashtra,"","","",""
"
National Power Training Institute, Nagpur
",Maharashtra,http://www.nptinagpur.com/,"0712-2231478,2236538,2226176,2225564,2220476.","",1975
"
Nagesh Karajgi Orchid College of Engineering and Technology, Solapur
",Maharashtra,http://orchidengg.ac.in/node/135,0217-2735001/002,"",2009
"
MGM’s College of Engineering, Nanded 
",Maharashtra,http://www.mgmcen.in/,9890155589,"",1984
"
Marathwada Mitra Mandal’s College of Architecture, Pune
",Maharashtra,http://www.mmcc.co.in/,"","",""
"
Manajiraje Bhosale Technical Campus, Faculty of Engineering, Sangli
",Maharashtra,http://www.mbtcampus.com,(02342)661212/13/14,"",2000
"
Late Shri Bapuraoji Deshmukh College of Architechure, Sewagram, Wardha
",Maharashtra,http://www.bdfwardha.org/,"7152-284241,243120","",2005
"
Jagdamba Education Soc. Nashik's SND College of Engineering and Research, Yavatmal
",Maharashtra,http://www.jes.co.in/,"2559-268252,9822651850","",2006
"
IBSS College of Engineering, Amravati
",Maharashtra,http://www.coeaonline.org,(0721)-2711625/2711617,"",2008
"
Shri HVP Mandal’s College of Engineering and Technology, Amravati
",Maharashtra,http://www.hvpmcoet.edu.in/,"","",""
"
Genesis Institute of Technology, Kolhapur
",Maharashtra,http://ghrcemahm.raisoni.net/,0241-2570123,"",2010
"
Dr. DY Patil School of Engineering, Pune
",Maharashtra,http://www.dypic.in,912030619454,"",2009
"
Dr. Annasaheb Shinde College of Agricultural Engineering, Ahmednagar
",Maharashtra,http://mpkv.mah.nic.in,02426-43232/43264,"",1968
"
Dnyanshree Institute of Engineering and Technology, Satara
",Maharashtra,http://www.dnyanshree.org/,8600009009/8/7,"",1994
"
Deogiri Technical Campus for Engineering and Management Studies, Aurangabad
",Maharashtra,http://www.dietms.org,2402367575,"",2009
"
Vidyaa Vikas College of Engineering and Technology, Tiruchengode 
",Tamil Nadu,http://vvcet.ac.in/home.asp,"04288-282222,281122","",2007
"
Vi Institute of Technology, Kancheepuram 
",Tamil Nadu,http://www.viit.edu.in/,044-27401696,"",2009
"
Veerammal College of Engineering, Dindigul 
",Tamil Nadu,http://www.pvpcetw.com/index.html,"","",""
"
VKK Vijayan College of Engineering, Sriperumpudur 
",Tamil Nadu,http://www.sapthagirigroup.com,"27190706,044-2710709","",2005
"
University College of Engineering, Nagercoil
",Tamil Nadu,http://www.auttvl.ac.in/colleges.php,"","",""
"
Tagore Engineering College, Chennai
",Tamil Nadu,http://www.tagore-engg.ac.in,"914427409725,26,27,28,29","",2002
"
Stella Mary's College of Engineering, Kanyakumari
",Tamil Nadu,http://www.stellamarys.in/,04651-23912204651-239522,"",2012
"
SKR Engineering College, Chennai
",Tamil Nadu,http://www.skrec.org,"044-26494205,26273380,044-26493385",Affiliated College,2001
"
Sasurie Academy of Engineering, Coimbatore
",Tamil Nadu,http://saae.sasurie.org/,"0�4�2�5�4���3�2�7�4�7�4��,��3�2�7�6�7�","",2007
"
SACS MAVMM Engineering College, Madurai 
",Tamil Nadu,http://www.sacsmec.ac.in,0452-3269455,"",1998
"
RVS School of Engineering, Dindigul
",Tamil Nadu,http://rvsetgidgl.ac.in/soe/,"","",""
"
RVS School of Architecture, Kannampalayam
",Tamil Nadu,http://www.rvsarch.ac.in/,0422-2681123,"",2009
"
RVS College of Engineering and Technology, Dindigul 
",Tamil Nadu,http://www.rvseng.ac.in,04551-227277,"",2008
"
Rohini College of Engineering and Technology, Kanyakumari 
",Tamil Nadu,http://www.rcet.org.in/,04652-266665,"",2012
"
Renganayagi Varatharaj College of Engineering, Sivakasi 
",Tamil Nadu,http://www.rvceindia.com,04562-209065,"",2011
"
Professional Group of Institutions, Coimbatore
",Tamil Nadu,http://www.petgoi.edu.in/,"04255-278033,278044","",1994
"
Pollachi Institute of Engineering and Technology, Pollachi 
",Tamil Nadu,http://www.pietech.in/,"","",""
"
PMR Institute of Technology, Thiruvallur 
",Tamil Nadu,http://www.pmrit.org/index.php,"","",""
"
Oxford College of Engineering, Tiruvannamalai 
",Tamil Nadu,http://www.kalaivahini.org/,04181-223677,"",2009
"
NPR College of Engineering and Technology, Dindigul
",Tamil Nadu,http://www.nprcolleges.org,"04544-305500,305501,30550","",2005
"
Mount Zion College of Engineering and Technology, Pudukkottai
",Tamil Nadu,http://mzcet.in/,8030723678,"",2001
"
Lakshmi Chand Rajani College of Engineering and Technology, Thiruvallur 
",Tamil Nadu,http://www.lcrcet.ac.in,0�4�4�2�7�8�7�4�1�2�3�,"",2001
"
Karaikudi Institute of Technology, Karaikudi 
",Tamil Nadu,http://www.kitandkimtechnicalcampus.org/Academics/Karaikudi%20Institute%20of%20Technology.html,"04565–232366,8903632366","",2011
"
KSK College of Engineering and Technology, Cuddalore 
",Tamil Nadu,http://www.kskcet.com,"0435-2417588,2417688,9944357735,9443739262","",2006
"
Jawaharlal Institute of Technology, Coimbatore
",Tamil Nadu,http://www.jit.ind.in/,"0422-2656540,2656625","",2008
"
Jairupaa College of Engineering, Tirupur
",Tamil Nadu,http://www.jairupa.org/,04257-245577,"",2012
"
Hosur Institute of Technology and Science, Hosur
",Tamil Nadu,http://www.hits.edu.in,09442115773,"",2012
"
Excel College of Architecture and Planning, Namakkal
",Tamil Nadu,http://www.excelinstitutions.com/excel_group/Excel_barch/barch_index.aspx,"","",""
"
Dhanalakshmi Srinivasan Institute of Technology, Tiruchirappalli
",Tamil Nadu,http://www.dsit.ac.in,"91431-2670142,3256146","",2012
"
Dhanalakshmi Srinivasan Institute of Technology- Department of Architecture, Tiruchirappalli
",Tamil Nadu,http://www.dsitechtry.com/,"","",""
"
Dhanalakshmi Srinivasan Institute of Research and Technology, Perambalur
",Tamil Nadu,http://www.dsirt.com,"04328-327733,327744","",2012
"
Dhanalakshmi Srinivasan Institute of Research and Technology- Department of Architecture, Perambalur
",Tamil Nadu,http://www.dsirt.com,04328-327733/327744,"",2012
"
Balamani Arunachalam Engineering College, Kancheepuram 
",Tamil Nadu,http://www.baenggcollege.com/,9655556234,"",2010
"
Annai Mira College of Engineering and Technology, Nagapattinam
",Tamil Nadu,http://amcet.in/,"04172-292925,+919443304963","",2012
"
Alpha College of Engineering, Thirumazhisai
",Tamil Nadu,http://alphagroup.edu/alpha_engineering/,+91-044-26495211,"",2006
"
Patanam Rajender Reddy Memorial Engineering College, Ranga Reddy
",Telangana,http://www.prrmec.110mb.com/,"","",""
"
Panineeya Institute of Technology and Science, Hyderabad
",Telangana,http://panineeya.yolasite.com/,"4024046159,24047159","",2009
"
Paladugu Nagaiah Chowdary and Vijai Institute of Engineering and Technology, Guntur 
",Andhra Pradesh,http://pncviet.ac.in/,"08641-258133,258144,2581559052232666","",2008
"
Flytech Aviation Academy, Secunderabad 
",Telangana,http://www.flytechaviation.com/,(91)-040-66200000,"",1994
"
Rajiv Gandhi University of Knowledge Technologies, Nuzivid
",Andhra Pradesh,http://www.rgukt.in/nuz-index.html,"[email protected]/*<![CDATA[*/!function(){try{vart=""currentScript""indocument?document.currentScript:function(){for(vart=document.getElementsByTagName(""script""),e=t.length;e--;)if(t[e].getAttribute(""cf-hash""))returnt[e]}();if(t&&t.previousSibling){vare,r,n,i,c=t.previousSibling,a=c.getAttribute(""data-cfemail"");if(a){for(e="""",r=parseInt(a.substr(0,2),16),n=2;a.length-n;n+=2)i=parseInt(a.substr(n,2),16)^r,e+=String.fromCharCode(i);e=document.createTextNode(e),c.parentNode.replaceChild(e,c)}}}catch(u){}}();/*]]>*/",State University,2008
"
Rajiv Gandhi University of Knowledge Technologies- RK Valley, Cuddapah
",Andhra Pradesh,http://www.rgukt.in/rkv-index.html,08588283602,"",2007
"
Lumbini Group of Institutes- Faculty of Engineering, Hyderabad
",Telangana,http://www.lumbini.ac.in/,"","",""
"
Bharat Engineering College, Hyderabad
",Telangana,"","","",""
"
Vishwa Bharathi PG College of Engineering and Management, Hyderabad
",Telangana,http://www.vbpgenggmgt.com/,"","",""
"
Shri Sai Institute of Engineering and Technology, Anantapur
",Andhra Pradesh,"","","",""
"
TRV College of Engineering and Technology, Mahaboobnagar
",Telangana,http://www.trvengg.com,"","",""
"
KSN Institute of Technology, Nellore
",Andhra Pradesh,http://www.ksnit.org/,"08622-270501,502","",""
"
Damsetty Srinivasa Naidu's DBS Institute of Technology, Nellore
",Andhra Pradesh,http://www.dbsinstitutions.com/,"08626-211599,211699,211899","",2008
"
Swarnadhara College of Engineering and Technology, Narsapur
",Andhra Pradesh,http://www.swarnandhra.ac.in/,"8814240588,240599","",2007
"
Sagar Institute of Technology, Hyderabad 
",Telangana,http://sitech.ac.in/index.html,8886322225,"",2009
"
Srinivasa Ramanujan Institute of Technology, Anantapur
",Andhra Pradesh,http://www.srit.ac.in/,08554257222/08554257244,"",2008
